ref_date,province,generation_type,technology,value,vector_id,coordinate,scalar_factor_code,decimals,symbol_code,status_code,security_level_code,release_time,frequency_code,series_title,member_uom_code
2016-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2016-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2017-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2018-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2019-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,1,0,,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,194.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-05-04T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,171.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-06-03T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,163.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-07-03T08:35,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,98.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-08-04T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,75.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-09-04T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,39.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-10-05T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,33.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-11-09T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,42.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2020-12-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,133.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-01-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,86.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,201.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2020-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,149.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-04-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,409.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-05-06T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,159.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-06-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,166.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-07-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,119.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-08-05T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,42.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-09-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,120.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-10-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,32.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-11-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,67.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2021-12-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,75.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-01-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,567.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-02-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,948.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-03-09T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2021-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,251.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-04-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,283.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-05-05T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,213.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-06-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,162.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-07-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,155.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-08-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,153.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-09-14T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,272.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-10-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,70.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-11-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,56.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,124.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,184.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,167.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2022-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,510.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-05-09T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,198.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-04-12T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,573.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-06-06T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,155.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-06-06T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,146.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-07-10T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,120.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-08-04T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,59.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-09-11T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,43.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-10-10T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,42.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-12-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,33.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2023-12-07T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,172.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-01-10T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,144.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-02-01T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2023-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,198.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-03-01T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-01-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,443.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-04-02T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-02-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,284.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-04-29T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-03-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,120.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-05-31T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-04-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,113.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-07-02T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-05-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,35.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-07-31T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-06-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,23.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-09-03T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-07-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,36.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-09-27T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-08-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,52.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-10-31T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-09-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,87.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-11-28T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-10-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,80.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2024-12-24T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-11-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,88.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2025-01-31T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
2024-12-01,Prince Edward Island,Total electricity production from non-renewable combustible fuels,Non-renewable combustibles,502.0,1146006336,3.1.12.0.0.0.0.0.0.0,0,0,0,0,0,2025-02-28T08:30,6,Prince Edward Island;Total all classes of electricity producer;Total electricity production from non-renewable combustible fuels,210
